,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,comment_count
99,tjvS_aS4vx4,China COVID Protests LIVE  Heavy Police Force Deployed At Demonstration Site To Silence Agitators,2022-11-29T18:11:07Z,UC6RJ7-PaXg6TIH2BzZfTV7w,TIMES NOW,News & Politics,22.01.12,China|Covid|Covid Restrictions|Worker|Government|Lockdown|ZeroCovid Policy|Xi Jinping|Times Now|china|china covid protests|china protest|china protests|protests|china mass protests|protests in china|china lockdown protest|china zero covid|china covid|anti china protests|china covid zero|china covid cases|china lockdown protests|china covid protest|covid china|china covid 19|covid protests|protesters in china|china potests|live news|world news,235790,2401,122
100,BtACMq-rId0,大新聞大爆卦蔡便當會罪推何志偉當民傻阿中不認爛是你們叫我選的網譙爆王浩宇要黨告館長處理郭正亮 側翼嗆補選不幫造反台南88槍綠光電幫魚肉鄉里 20221129 CtiNews,2022-11-29T08:08:46Z,UCCqASHJXWs5_Lst_jWp40dw,大新聞大爆卦,People & Blogs,22.01.12,政治|政論|中天新聞|中天電視|大新聞大爆卦|馬千惠|李珮瑄|大新闻大爆卦|政论|CTI,150354,12483,141
101,FNoZAiCCi4s,最快開票看TVBSLIVE決戰九合一  TVBS新聞網開票特別報導,2022-11-26T14:38:20Z,UC5nwNW4KdC0SzrhF9BXEYOQ,TVBS NEWS,News & Politics,22.01.12,55|55台|55頻道|tvbs|tvbs新聞|新聞直播|新聞|直播|NEWS|TaiwanNews|NewsLive|24H直播|即時新聞|十點不一樣|氣象|天氣|24小時直播|專題新聞|TVBS|TVBS新聞|LIVE|現場|國際|娛樂|政治|時事|直擊|體育|趙少康|少康|56台|NEWS LIVE|最新|Taiwan News|Taiwan|即時|媒體|新聞媒體|烏俄|中國大陸|本土疫情|omicron|新冠肺炎|烏俄軍|烏克蘭總統|烏克蘭|台股|烏東|基輔|聯合國|北約|澤倫斯基|停電|普欽|台積電|疫情|陳水扁|空軍|裴洛西|中美台|解放軍|中國|美國|台灣|眾議院|taiwan|US|China|林智堅|論文|廢死|余苑綺|余天|猴痘|軍演|習家軍|中共二十大|蘇納克|旅遊解禁|梨泰院|梨泰院踩踏|韓國|萬聖節|Itaewon|Halloween crowd crush|korea|korean,2503920,6221,74
102,4YkzzhI2EoI,Xi Jinping confronts Justin Trudeau at G20 over leaked conversation details,2022-11-16T17:11:18Z,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,News & Politics,22.01.12,canada china relations|china canada|g20|gdnpfpnewsworld|guardian g20|guardian news|justin trudea g20|justin trudeau|trudeau g20|trudeau leaks|trudeau xi|world|xi jinping|xi jinping g20|xi jinping justin trudeau|xi jinping leaks,2173620,15512,8726
103,UMqLDhl8PXw,Qatar World Cup Last Week Tonight with John Oliver HBO,2022-11-21T07:30:04Z,UC3XTzVzaHQEd30rQbuvCtTQ,LastWeekTonight,Entertainment,22.01.12,none,6286470,171295,15806
104,6ZjuR5XQgO0,提问蔡霞 白纸运动能否解封中国,2022-11-29T02:01:19Z,UC06ZfP4ru4C8uV6nkq58IuQ,自由亚洲电台,News & Politics,22.01.12,中国|人权|新闻|自由|维权|政治|民主|民生,167552,4162,702
105,ZjY4gidrPH0,改革派領袖安華上台馬來西亞執政為什麼這麼難國際大風吹 Ep 242,2022-11-27T04:00:08Z,UC4bokYuSrVGpI6_WYv7Gdbw,The News Lens 關鍵評論網,News & Politics,22.01.12,烈火莫熄|安華|馬哈迪|希盟|國盟|國陣|希望聯盟|國民聯盟|國民陣線|大馬,238678,2981,503
106,Br1LqVAtdVs,中國白紙革命野火燎原六四後最大抗議事件 全球關注習近平軍隊調度關鍵時刻吳子嘉,2022-11-29T03:00:03Z,UCKQVSNdzGBJSXaUmS4TOWww,關鍵時刻,News & Politics,22.01.12,關鍵時刻|关键时刻|白紙革命|中國|清零|抗議|習近平|習近平下台|新疆|烏魯木齊|共產黨|China|Protests|lockdown|restrictions|Xinjiang|Urumqi|甘肅|北京|公安|留學生|外媒|BBC|CNN|自由|南京大學|武漢理工|不要核酸要吃飯|不要封控要自由|蘭州|核酸|武漢|成都|言論自由|解放軍|廣州|疫情|南京|四通橋|超人哥|大學生|重慶|記者|逮捕|股票|失業|製造業|中國股市|華爾街|逃出中國|人民幣|茉莉花革命|20大|天津|關鍵|劉寶傑|寶傑哥|東森|ch51|關鍵時刻2022|guan jian shi ke|guanjianshike|政論|台灣|中華民國|TAIWAN|名嘴|黃世聰|李正皓|林廷輝|呂國禎|吳子嘉|台湾|關鍵時刻直播|関鍵時刻|關鍵時刻|關鍵時刻2022最新|關鍵时刻|寶傑|劉寶傑|東森新聞|劉寶傑關鍵時刻|关键时刻2022|东森新闻 关键时刻,409273,3399,1000
107,qenFVlX-fIA,2022九合一大選 國民黨北台大勝 民進黨守嘉南高屏澎直播回放20221126三立新聞台,2022-11-26T12:16:22Z,UC2TuODJhC03pLgd6MpWP0iw,三立LIVE新聞,News & Politics,22.01.12,三立新聞|最新消息|LIVE|三立iNEWS|三立|新聞|直播|網路直播|最新|即時|新聞快訊|蔡英文|習近平|蘇貞昌|taiwan|taiwanese|九合一|大選|投票|開票|報票|新北|北市|陳時中|林佳龍|蔣萬安|黃珊珊|侯友宜|鄭運鵬|張善政|盧秀燕|蔡其昌|台中|宜蘭|新竹|高虹安|沈慧虹|林耕仁|高雄|台南|謝龍介|陳其邁|黃偉哲|柯志恩|周春米,1131762,1980,330
108,D2zdwrv5H6M,We Spent 100000 On MrBeasts Credit Card Ft Speed,2022-11-13T15:11:22Z,UCv-GNHtqM97EaU_i7gN_Ikw,Chunkz,Entertainment,22.01.12,Chunkz Entertainment|comedy|family friendly|Funny Challenges Fun,7920391,457593,10099
109,BOG1fOtDSjQ,萬千星輝賀台慶2022 丨天王郭富城壓軸登場勁歌熱舞連發將氣氛推上最高峰丨TVB生日快樂郭富城丨 TVB台慶 丨 TVBUSA,2022-11-19T17:26:31Z,UCgVstyPcfgQ8Dpmoy8qxAmA,TVB USA Official,Entertainment,22.01.12,TVB|TVBUSA|郭富城|萬千星輝賀台慶2022|曾比特|炎明熹|王祖藍|李思捷|音樂|聲生不息|聲生不息福祿壽|TVB綜藝|TVB生日快樂|TVB55週年台慶|下流上車族|林敏驄|江美儀|鮑起靜|郭柏妍|羅毓儀|鄧智堅|林穎彤|關曜儁|丁子朗|袁文傑|爆笑|喜劇|搞笑|爆笑港劇|港劇精華|粵語線上看|港劇|香港喜劇|黃翠如|陳自瑤|連詩雅|陳瀅|陳山聰|朱晨麗|劉佩玥|蔣家旻|方力申|陳曉華|美麗戰場|港劇線上看|最新港劇|愛情|娛樂圈|八卦|娛樂圈鬥爭|鬥爭|葉念琛|萬千星輝賀台慶|Maria Cordero|肥媽|曾志偉|姜大衛|馮盈盈|麥美恩|高海寧|姚子羚|黃智雯|陳展鵬|唐詩詠|劉穎鏇|沈震軒|王君馨|林子善|伍樂怡|歐瑞偉|張國強|黃庭鋒|吳家樂|楊卓娜|陳國峰|程可為|超能使者|科幻|刺激|tvbusa|tvb usa|tvb official|痞子殿下|周嘉洛|朱敏瀚|王灝兒|吳岱融|曹永廉|TVB港劇精華|翡翠台|電視劇,814728,9467,1436
110,xskmxYaNBaw,Ustaz Kazim Elias Tegur dan Bagi Amaran Keras Isu Anwar Ibrahim Muhyiddin Zahid Hamidi PM PN PH BN,2022-11-21T07:14:18Z,UCht6SyEpw69cNVeBpb_kB1w,DURIAN MERAH,Entertainment,22.01.12,none,891712,13389,2070
111,rQsEQgltycg,中國多地爆發反封控抗議 民眾這是我們的職責 BBC News 中文,2022-11-28T10:00:34Z,UCb3TZ4SD_Ys3j4z0-8o6auA,BBC News 中文,News & Politics,22.01.12,BBC|BBC Chinese|BBC中文,1461163,22225,8402
112,f3ebK31IbrY,轰动马来西亚新总理当选第一天当着全世界的面竟用中文如此评价中马关系全世界不敢相信美国彻底傻眼了尖端军事,2022-11-26T04:30:12Z,UCaV_jb0eSuKeh_xlnvELxDw,尖端军事Focus on Military官方频道 每日更新 欢迎订阅,News & Politics,22.01.12,none,229154,3133,215
113,ojU3P7zorLw,東張西望  粵語片紅星嘉玲告別人世 長子黃栢文親赴泰國送別媽媽最後一程  細訴當年修補母子關係難忘事   TVBUSA,2022-11-29T02:00:21Z,UCgVstyPcfgQ8Dpmoy8qxAmA,TVB USA Official,Entertainment,22.01.12,TVB|TVBUSA|TVB USA|翡翠台|無綫電視|香港01|Viutv|TVB official|港劇|劇集|東張西望|倫敦金|投資|借錢|騙局|金融|經紀|財經|民生|時事,110424,894,63
114,N-pvp7GSD3Y,Appatha Video Song  Naai Sekar Returns  Vadivelu  Suraaj  Santhosh Narayanan  Lyca Productions,2022-11-14T13:30:10Z,UCLbdVvreihwZRL6kwuEUYsA,Think Music India,Music,22.01.12,none,11845647,373986,8232
115,6p4SeR3pliM,Nike FC Presents the Footballverse,2022-11-16T08:01:10Z,UCNhxq7He5p-_FdBh0OaxcQg,Nike Football,Sports,22.01.12,Nike|Nike commercial|Footballverse|Nike FC|Cristiano Ronaldo|Kylian Mbappe|Ronaldinho|R10|Ronaldo|R9|Alex Morgan|Virgil van Dijk|Kevin De Bruyne|Leah Williamson|Phil Foden|Carli Lloyd|Edgar Davids|Sam Kerr|Shane Kluivert|CR Jr,6652440,223148,7453
116,XALS_C4aIrE,பத பணடடடல அபபட தன இரககமனன அபப சனனர   Udhayanidhi Stalin  shorts,2022-11-17T05:30:07Z,UCjF5ecCYXFDvR0UY9GcfnoA,Cinema Vikatan,Entertainment,22.01.12,udhayanidhi stalin|udhayanidhi stalin speech latest|udhayanidhi stalin speech|udhayanidhi stalin interview|udhayanidhi stalin speech today|udhayanidhi stalin politics|udhayanidhi|udhayanidhi stalin latest news|udhayanidhi stalin latest speech|udhayanidhi stalin son|udhayanidhi chepauk|udhayanidhi stalin dmk|dmk udhayanidhi stalin speech|udhayanidhi stalin vs e palaniswami|udhayanidhi stalin latest interview|udhayanidhi stalin family photos,3592197,204754,1171
117,18uRTgHgu8E,The greatest prank in sports history ,2022-11-29T01:00:01Z,UCx18ywTcohtS9lpNXt8noWQ,Omar Raja  ESPN,Sports,22.01.12,none,2922357,139366,571
118,08m8FwQNXec,兄弟团自费秋游团建 谁将是最后的胜利者秋天的微风与稻田就是绝配快来和奔奔一起乘坐浪漫热气球 奔跑吧共富篇 KeepRunning EP2 FULL 20221111,2022-11-11T15:01:02Z,UCfj8FsoiPFHn1gZMJaeLEDg,浙江卫视奔跑吧官方频道欢迎订阅,Entertainment,22.01.12,奔跑吧|奔跑吧共同富裕|奔跑吧10|奔跑吧10ep1|奔跑吧兄弟10|奔跑吧2022|奔跑吧2021|蔡徐坤|周深|Angelababy|郑恺|李晨|沙溢|沙溢蔡徐坤|keeprunning10|跑男10|paonan10|benpaoba10|奔跑吧第六季|running man10|奔跑吧兄弟第十季|奔跑吧10周深|benpaoba|奔跑吧特别季|奔跑吧路透|奔跑吧兄弟|白鹿|魏大勋|陈卓璇|张佳宁|奔跑吧黄河|路透|奔跑吧周深|奔跑吧蔡徐坤|奔跑吧angelababy|奔跑吧沙溢|奔跑吧白鹿|奔跑吧李晨|奔跑吧郑恺|奔跑吧黄河路透|奔跑吧特别季路透|奔跑吧开播|奔跑吧即将开播|奔跑吧预告|林一|王嘉尔|黄旭熙|Lucas|superm|威神v|nct|yuqi|GIDLE|gidle|got7|孙怡|李沁|郭麒麟|宋祖儿|关晓彤鹿晗|迪丽热巴|迪丽热巴鹿晗|姚译添|姚译添宋祖儿|王嘉尔宋雨琦|蔡徐坤白鹿|邓紫棋|孙怡 董子健|董子健 孙怡|孙怡 董子健 知乎|mangotv 再见爱人|再见爱人2 花絮|再见爱人 第二季|再见爱人,1035158,9838,637
119,peGY9UKfVwg,Learning to Love Beyond Blood Ties  Can Ask Meh,2022-11-17T10:30:18Z,UCsiZ4QJyWTdbtB2cfyDPApA,OGS,Film & Animation,22.01.12,our grandfather story|ogs|southeast asia documentaries|singapore|adoption|adoptionstory|dewy|dewychoo|tiktokcreator|canaskmeh,142617,4062,131
120,bSCrCXEG5xQ,Brazil v Serbia Group G  Highlights  FIFA World Cup 2022,2022-11-24T21:21:54Z,UCn6UMS98Ox-B3jkSWlweJ2w,SBS Sport ,Sports,22.01.12,Football|SBS|Cycling|Tour de France|FIFA World Cup,5140252,52024,2282
121,w9RH7sAfg_I,Sultan Brunei pandu sendiri kereta bawa Anwar ke Seri Perdana,2022-11-28T05:58:14Z,UCoV8oT-GyqYSJkxzuAKG3Jw,Berita Harian Online,News & Politics,22.01.12,BHOnline|BH|Berita Harian|BHTV,248354,2092,386
122,VOgFM7sFrGs,GERMAN KUMULO ANG DUGO KAY PINAY,2022-11-29T10:00:17Z,UCxhygwqQ1ZMoBGQM2yEcNug,Raffy Tulfo in Action,News & Politics,22.01.12,none,1086056,15688,3034
123,1s5neDELwTo,How Rich Are Singaporeans  新加坡人真的幸福嗎 戶口有多少錢 華人社會的榜樣 現實也是殘酷的,2022-11-16T11:00:02Z,UCsnZXdLOGBnezK--CiG7FZQ,Torres Pit托哥,People & Blogs,22.01.12,singapore|新加坡買屋,1368556,10494,1232
124,I0LpHLJGBoc,The perfect dotted circle ,2022-11-03T15:45:48Z,UCoGForHQAmk0_9rI9CABeYw,Woody  Kleiny,Entertainment,22.01.12,none,104723854,5385246,5621
125,mJDD3mFWFT0,Now that was a surprise,2022-11-04T18:09:15Z,UCeBWh-0p7vgBeD6HOHBpfwQ,Top 10 Talent,Entertainment,22.01.12,agt|agt 2022|bgt|bgt 2022|americas got talent|britains got talent|american idol|simon cowell|the x factor|golden buzzer|got talent|got talent golden buzzer|agt golden buzzer|agt nightbirde,10174523,742572,1335
126,FZt0V9Prtc8,Frankreich  Dänemark Highlights  FIFA WM 2022 Gruppenphase  MagentaTV,2022-11-26T19:41:49Z,UChr7ZXDFiPOEl543HM4Aj8g,MAGENTA SPORT,Sports,22.01.12,MAGENTA|SPORT|TV|FUSSBALL|WM|FIFA|2022|LIVE|WELTMEISTERSCHAFT|HIGHLIGHTS|SPIEL|FRANKREICH GEGEN DÄNEMARK|DÄNERMARK GEGEN FRANKREICH|DÄNEMARK|FRANKREICH|WM2022,1792550,15257,427
127,lZIlFyzeZig,Worlds Most Expensive Beast Burger,2022-11-14T21:19:03Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,People & Blogs,22.01.12,none,12118964,796176,1732
128,MiYybKddIuY,I have a Girlfriend,2022-11-19T19:30:10Z,UC5p_l5ZeB_wGjO_yDXwiqvw,TommyInnit,Gaming,22.01.12,tommyinnit|minecraft|mine craft|dream minecraft|funny|minecraft funny|funniest minecraft video|minecraft manhunt|tommyinnit girlfriend|girlfriend|reveal|dream face reveal|I have a Girlfriend,3211283,335879,25462
129,fMtITKun5dU,Argentina vs Mexico  Melhores Momentos,2022-11-26T21:06:44Z,UCWPpeeDOykyH5ducPITCDPw,RTP,Sports,22.01.12,Argentina|Argentina vs Mexico|Mexico,2344101,28907,0
130,7tF_b93-ay0,Mass Protests In China Live  China News Today  Xi Jingping  China Protests  COVID19 China Live,2022-11-27T18:01:50Z,UCef1-8eOpJgud7szVPlZQAQ,CNNNews18,News & Politics,22.01.12,china|china covid|china covid news|china zero covid|covid china|china covid cases|china covid outbreak|china covid lockdown|china covid 19|china covid policy|covid|china covid testing|china covid 2022|china covid zero|zero covid china|covid zero china|china covid virus|china covid update|covid back in china|covid cases china|china new covid cases|covid 19 in china|covid in china|china covid surge|zero covid|china covid protests|news18 live,250748,2659,171
131,tmbzKj6ILT4,2022爭霸九合一見真章1126九合一選戰投開票全紀錄 三立新聞全程直播直播回放20221126三立新聞台,2022-11-26T15:51:45Z,UC2TuODJhC03pLgd6MpWP0iw,三立LIVE新聞,News & Politics,22.01.12,三立新聞|最新消息|LIVE|三立iNEWS|三立|新聞|直播|網路直播|最新|即時|新聞快訊|蔡英文|習近平|蘇貞昌|taiwan|taiwanese|九合一|大選|選戰|選舉|北市|市長|新北|雙北|高雄|台中|新竹|陳時中|陳其邁|林佳龍|侯友宜|蔣萬安|黃珊珊|高虹安|沈慧虹|林耕仁|柯志恩|蔡其昌|盧秀燕|黃偉哲|謝龍介,1862592,4281,109
132,qmWwrT91rfY,The perfect dotted line challenge,2022-11-10T09:51:21Z,UCoGForHQAmk0_9rI9CABeYw,Woody  Kleiny,Entertainment,22.01.12,none,70127924,3875053,4607
133,-owQIAEF1Kw,País de Gales vs Irão   Melhores momentos  Mundial 2022,2022-11-25T12:24:40Z,UCWPpeeDOykyH5ducPITCDPw,RTP,Sports,22.01.12,Iran|Wales|Wales vs Iran,613113,4647,878
134,O_hj9Ge-Fdk,고든램지님을 만났습니다 고든램지 무한리필 피자 먹방,2022-11-15T12:07:16Z,UCfpaSruWW3S4dibonKXENjA,tzuyang쯔양,People & Blogs,22.01.12,real sound|리얼사운드|social eating|mukbang|eating show|먹방|맛집|고든램지|고든램지피자|Gordon Ramsay|pizza|고든램지피자 먹방|피자 먹방|스트리트피자,4246116,111938,4137
135,6qI-va1F5ck,Dreamers Music from the FIFA World Cup Qatar 2022 Official Soundtrack,2022-11-20T05:09:38Z,UC-pOuHFcndLpyfWSPVqXt_A,Jung Kook  Topic,Music,22.01.12,Jung Kook|FIFA Sound|BTS|Dreamers Music from the FIFA World Cup Qatar 2022 Official Soundtrack,8479415,484259,0
136,foFlQr1BQOM,週末大爆卦蔡賭投綠投我輸到脫褲怪側翼林智堅綠委槓英系互罵黑道敗類王浩宇抓高嘉瑜王世堅抖音當戰犯藍擁戰神徐巧芯王鴻薇謝龍介卻陷2018好牌打爛危機20221127中天新聞,2022-11-27T09:13:42Z,UCCqASHJXWs5_Lst_jWp40dw,大新聞大爆卦,People & Blogs,22.01.12,馬千惠|李珮瑄|黃暐瀚|羅友志|謝寒冰|郭正亮|朱學恒|關鍵時刻|國民大會|新聞大白話|少康戰情室|TVBS|中天新聞|新聞千里馬|頭條開講|正常發揮|盧秀芳辣晚報,204414,16427,249
137,aK8aT0-L6hE,16個小時不吃東西人體將啟動的一個高級的隱藏功能  老高與小茉 Mr  Mrs Gao,2022-11-09T13:15:10Z,UCMUnInmOkrWN4gof9KlhNmQ,老高與小茉 Mr  Mrs Gao,Entertainment,22.01.12,none,3548377,80585,8328
138,MtX7KCdFaNg,開票倒數特別報導蔡英文失桃園黨內逼宮潮暗令中選會確診禁投無用綠濁水溪以北被全殲高嘉瑜一屍五命預言成真 20221126 週末大爆卦,2022-11-26T08:05:44Z,UCCqASHJXWs5_Lst_jWp40dw,大新聞大爆卦,News & Politics,22.01.12,政治|政論|中天新聞|中天電視|大新聞大爆卦|馬千惠|李珮瑄|大新闻大爆卦|政论|CTI,132241,9756,112
139,_vWB2mpKu7Y,拜登氣習近平罵美國人懶又貪馬克宏訪美討公道普欽看好戲陸證實江澤民病逝耆壽96歲華為游擊戰報美國孟晚舟仇 新聞大白話 完整版 20221130,2022-11-30T10:13:24Z,UC5fkmrA5VDTr2IU7lPmpsHA,新聞大白話,News & Politics,22.01.12,新聞大白話|政論|新聞|議題|評論|政治|韓國瑜|韓流|謝龍介|柯文哲|蔡英文|川普|比特王|民進黨|國民黨|美國|中國|大陸|Bit King比特王出任務|王又正|正常發揮|陳時中|中天|CTI|中天電視|中天新聞|ctitv|陳文茜|新聞深喉嚨|頭條開講|大新聞大爆卦|大政治大爆卦|文茜的世界周報|電視直播|新聞直播|中天新聞live|中天live|政治新聞|時事新聞|即時新聞|網路媒體|Taiwan News|NEWS LIVE|黃暐瀚|錢子|錢怡君|謝寒冰|羅友志|陳揮文|董智森|疫苗|莫德納|高端|輝瑞|張亞中|朱立倫|高嘉瑜|顏清標|顏寬恒|Omicorn|鄭文燦|烏克蘭|基輔|俄羅斯|烏東|國際局勢|台海|兩岸|習近平|普欽|台海關係|Nancy Pelosi|nancy pelosi|裴洛西訪台|解放軍|台灣|taiwan|China|共軍軍演|2022選戰|鄭寶清|桃園選情|縣市長選舉|鄭運鵬|林智堅|拜登|楊潔篪|投票|開票|選舉|九合一|蔣萬安|黃珊珊|張善政|賴香伶|高虹安|沈慧虹|林耕仁|盧秀燕|蔡其昌|黃偉哲|陳其邁|柯志恩|蘇貞昌|公投,210075,5540,102
140,pJpiiQZuI5M,一本古書的出土顛覆你對基督教的認知耶穌根本不是上帝之子隱藏在創世紀中的宇宙真相99的人都沒看懂Shes Xiaowu ndwtb,2022-11-19T12:00:29Z,UC2tQpW0dPiyWPebwBSksJ_g,脑洞乌托邦,Entertainment,22.01.12,none,852319,17712,2899
141,zdoyV8dRYwo,Xi Jinping Step Down  Rare Protests In China After Fire Kills 10 In Urumqi Lockdown  Zero Covid,2022-11-27T13:43:17Z,UC3prwMn9aU2z5Y158ZdGyyA,CRUX,News & Politics,22.01.12,covid 19 china|protests in china|news|anti government protest china|urumqi|world news|tower block|china covid|urumqi fire|china latest|urumqi china|xinjiang news|xinjiang fire|china lockdown|china protests|xinjiang china|zeroCovid policy|Chinas lockdown policy|blank paper movement in china|Xinjiang|Uyghur minorities|Urumqi building fire|Weibo|tiananmen square 20|Zhengzhou|protest in Shanghai|protest in Beijing|Apple factory protest,242204,3644,1681
142,xmwyV74avfg,拜登推杜魯道惹習近平陸媒暗示美國白紙陰謀俄嘲美鄙視歐洲阻街女沙國王儲1200億軍購中國蔡英文處理王世堅高嘉瑜 新聞大白話 完整版 20221129,2022-11-29T10:12:03Z,UC5fkmrA5VDTr2IU7lPmpsHA,新聞大白話,News & Politics,22.01.12,新聞大白話|政論|新聞|議題|評論|政治|韓國瑜|韓流|謝龍介|柯文哲|蔡英文|川普|比特王|民進黨|國民黨|美國|中國|大陸|Bit King比特王出任務|王又正|正常發揮|陳時中|中天|CTI|中天電視|中天新聞|ctitv|陳文茜|新聞深喉嚨|頭條開講|大新聞大爆卦|大政治大爆卦|文茜的世界周報|電視直播|新聞直播|中天新聞live|中天live|政治新聞|時事新聞|即時新聞|網路媒體|Taiwan News|NEWS LIVE|黃暐瀚|錢子|錢怡君|謝寒冰|羅友志|陳揮文|董智森|疫苗|莫德納|高端|輝瑞|張亞中|朱立倫|高嘉瑜|顏清標|顏寬恒|Omicorn|鄭文燦|烏克蘭|基輔|俄羅斯|烏東|國際局勢|台海|兩岸|習近平|普欽|台海關係|Nancy Pelosi|nancy pelosi|裴洛西訪台|解放軍|台灣|taiwan|China|共軍軍演|2022選戰|鄭寶清|桃園選情|縣市長選舉|鄭運鵬|林智堅|拜登|楊潔篪|投票|開票|選舉|九合一|蔣萬安|黃珊珊|張善政|賴香伶|高虹安|沈慧虹|林耕仁|盧秀燕|蔡其昌|黃偉哲|陳其邁|柯志恩|蘇貞昌|公投,255527,6583,454
143,0j84GbjGeEI,Mobile Suit Gundam the Witch from Mercury 7 Shall We GundamENCNHKTWKRTHIDVN sub,2022-11-20T09:00:11Z,UCejtUitnpnf8Be-v5NuDSLw,GundamInfo,Film & Animation,22.01.12,ガンダム|Gundam|高達|鋼彈|敢达|건담|GUNDAMINFO|ガンプラ|Gunpla|模型|鋼普拉|钢普拉|건프라|高达|ytccon|plastic model|witch|Witch from Mercury|水星的魔女,487593,10637,1511
144,qEVUtrk8_B4,John Wick Chapter 4 2023 Movie Official Trailer  Keanu Reeves Donnie Yen Bill Skarsgård,2022-11-10T17:00:03Z,UCJ6nMHaJPZvsJ-HmUmj1SeA,Lionsgate Movies,Film & Animation,22.01.12,John Wick|John Wick 4|John Wick Chapter 4|John Wick Chapter 4|Chad Stahelski|Michael Finch|Shay Hatten|Derek Kolstad|Keanu Reeves|Donnie Yen|Bill Skarsgård|Laurence Fishburne|Hiroyuki Sanada|Bowery King|Lance Reddick|Rina Sawayama|Ian McShane|Winston|action|Scott Adkins|Natalia Tena|Clancy Brown|hitman|hit man|assassin|martial arts|stunts|babayaga|new john wick|john wick 4 trailer|john wick official trailer,34157899,583754,25028
145,uTaWMoE8QAw,14 Types of Students in an Exam,2022-11-06T13:00:04Z,UCGwcH4qnJ2qM_ZJUSFcAMAA,JianHao Tan,Comedy,22.01.12,jianhao tan|jian hao tan|jianhao|the jianhao tan|thejianhaotan|jian hao|jianhaotan|kim lee|singapore|singaporean|youtuber|youtubers|youtube|Comedy|titan|titandigitalmedia|Debbie soon|Denise Soong|Vincent sin|Kevin food|exam|examinations|titan academy|studying|students|physics|chemistry|mathematics|T1T5|N4T1|school|student life|school life|SATS|O levels|n level|study tips,2433010,46193,3554
146,VVhdW1pEKUc,Sri Lankan Street Food in Crumbling Colombo What its really like,2022-11-20T12:30:12Z,UCcAd5Np7fO8SeejB1FVKcYw,Best Ever Food Review Show,Travel & Events,22.01.12,best ever food review show|befrs team|sonny side|middle east country|sri lanka|sri lankan food|sri lankan cuisine|economic crisis|SRI LANKA IS A MESS|Food Tour During a Food Shortage|where to eat in colombo|island in South Asia|curry|rice and curry|singapore pepper crab|hindu|muslim|tamil|vedda people|PORK CURRY|jackfruit curry|EGG HOPPER|STRING HOPPER BIRYANI|BRAIN KOTHU ROTI,1790990,42232,2416
147,zlk5-DUSEWc,Prem Olpo Solpo  Full Natok  Musfiq R Farhan  Tanjin Tisha  Mahmud Mahin  Bangla Natok 2022,2022-11-17T11:00:41Z,UCLnxsptAdA9as2YNPIeJ94A,Sultan Entertainment,Entertainment,22.01.12,Sultan Entertainment|Sultan Entertainment Natok|Bangla Natok|Prem olpo sholpo full natok|prem olpo shlopo natok|prem olpo sholpo|prem olpo slopo natok|prem olpo solpo pura natok|ফরহনর নতন নটক|mushfiq farhan all natok|musfiq r farhan love story natok|Romantic bangla natok 2022|bangla sad romantic natok|রমনটক নটক|tanjin tisha all natok|Tanjin tisha natok|farhan tisha natok|Farhan natok|farhan all natok|tisha bangla natok,7587454,147592,4415
148,9PNpRQYMhas,BUSTING 1000 MYTHS IN 24 HOURS,2022-11-10T00:19:17Z,UCbp9MyKCTEww4CxEzc_Tp0Q,Stokes Twins,People & Blogs,22.01.12,myths|mythbusters|busting myths|busting 1000 myths|movie myths|busting 100 myths|busting 200 myths|science|Stokes Twins|Ben Azelart|Lexi Rivera|Brent Rivera|Jeremy Hutchins|lexi hensler|pierson|andrew davila|dom brack|sofie dossi|kat hixson|Amp World|amp|David Dobrik|Morgz|MrBeast|logan paul|James Charles|Faze Rug|Alex Warren|Lizzy Capri|Carter Sharer|Preston|unspeakable|airrack|Ryan trahan|preston|Jordan matter|dhar man|sidemen|sam and colby,13137885,397680,30148
149,LJcdWegTRJQ,You gave me a challenge to design the perfect sweatpant and I accepted What do u think fashion,2022-11-16T19:01:59Z,UCIJwWYOfsCfz6PjxbONYXSg,blogilates,Howto & Style,22.01.12,none,6013566,575122,3549
150,YlvcFJOE-OE,Giving iPhones Instead Of Candy on Halloween,2022-11-02T21:00:01Z,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,Entertainment,22.01.12,none,154686809,8169244,42162
151,gPWrldqVGcE,The MOST Insane Keybinds in CSGO,2022-11-12T14:00:20Z,UCSCoziKHqjqbox3Fv3Pb4BA,theScore esports,Gaming,22.01.12,esports|gaming|theScoreesports|thescore|csgo|CSGO|counterstrike global offensive|counterstrike|fashr|csgo major|csgo rio major|iem|fnatic,5274128,351398,1530
152,CMLD0Lp0JBg,Artemis I Launch to the Moon Official NASA Broadcast  Nov 16 2022,2022-11-16T09:36:21Z,UCLA_DiR1FfKNvjuUpBHmylQ,NASA,Science & Technology,22.01.12,none,10379458,308815,0
153,rB8f6hb_4Ck,SIDEMEN EXTREME JAPANESE GAMESHOWS,2022-11-06T19:46:49Z,UCDogdKl7t7NHzQ95aEwkdMw,Sidemen,Entertainment,22.01.12,sidemen|sidemen sunday|sidemensunday,9953010,518981,11656
