,video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
166599,-z0iGw4FY5U,Pidiendo Hallowen por primera vez  Jukilop  Kimberly Loaiza,2022-11-18T20:34:18Z,UCQZfFRohQ7UX-0CdXl-6pwQ,Kimberly Loaiza,People & Blogs,2022-11-20T00:00:00Z,team|juki|jukilop|teamjukilop|juan|de|dios|pantoja|reto|challenge|diversión|entretenimiento|vlog|blogs|nuevo|video|vlogs|blog|lindura|linduras|kimberly|loaiza|risas|musica,4337169,306938,0,10322,https://i.ytimg.com/vi/-z0iGw4FY5U/default.jpg,False,False
166600,DPlSyw0AWiA,Abril Mancilla ft Jr Lopez  La Cruz del Recuerdo Video Oficial Eirian Music,2022-11-19T02:00:09Z,UCVSkuT2_UFzrDPzN0M3a83w,Eirian Music,Music,2022-11-20T00:00:00Z,eirian music|mcdavo|mc davo|rap mexico|rap en español|rap 2022|rap mexicano|regional rap|kodigo 36|went|abril mancilla|jr lopez,180402,19497,0,2561,https://i.ytimg.com/vi/DPlSyw0AWiA/default.jpg,False,False
166601,S5TtMHwtfN8,LE FALTO el RESPETO a BARBIE y DONATO ME TERMINA GOLPEANDO termina muy mal,2022-11-19T01:24:36Z,UCXH1p4gixwXwrUGSx-WvLNQ,Yair17,Gaming,2022-11-20T00:00:00Z,Yair17,366944,34019,0,792,https://i.ytimg.com/vi/S5TtMHwtfN8/default.jpg,False,False
166602,rb0bjyt1OD0,Tukoh Taka  Official FIFA Fan Festival Anthem  Nicki Minaj Maluma  Myriam Fares FIFA Sound,2022-11-18T15:00:11Z,UCpcTrCXblq78GZrTUTLWeBw,FIFA,Sports,2022-11-20T00:00:00Z,Nicki Minaj|Nicki|Minaj|Maluma|Myriam Fares|Myriam|Fares|Music|FIFA World Cup|Music Video|World Cup Song|World Cup Music|World Cup Music Video|musica|world cup|world cup theme tune|world cup theme song|world cup song|qatar world cup theme song|Football|FIFA|official|Soccer|Futbol|Futebol|Fußball|Fussball|Calcio|Voetbal|كرة فوتبول|गल|वरलड कप|सकलस|फटबल|Gol|Piala Dunia|Mendribel Bola|Keterampilan|ไดประต|ชงแชมปโลก|ฟตบอล|ทกษะ|officialsoundtrack|soundtrack,8867101,247470,0,42349,https://i.ytimg.com/vi/rb0bjyt1OD0/default.jpg,False,False
166603,KzDyTNGL1M8,Quién te conoce mejor MADRES vs MEJOR AMIGO  Ducktape,2022-11-14T02:00:09Z,UCHyigmVPulxOhYPnDt8MXKQ,DuckTape,Entertainment,2022-11-20T00:00:00Z,Duck Tape|comedia|latino|friends|amigos|trending|viral|animation|Humor|republica dominicana|videos de risa|videos graciosos|reto|novios|ex novios|juegos|retos|challenges|familia|toda la familia|divertido|tiktok|verdad o shot|amistades|mejores amigos,90462,6406,0,119,https://i.ytimg.com/vi/KzDyTNGL1M8/default.jpg,False,False
166604,hUpBApe-JI8,AUNQUE ME DIGAN VENDIDO  FACUNDO,2022-11-18T20:16:11Z,UCnqUGyxqrN9C4olFFf6XNJw,Facundo,Comedy,2022-11-20T00:00:00Z,facundo|humor|chistes|videos cortos|humor negro|facundo gomez|facundidades|facundo viajes|Facundo|facundo vacaciones|facundo luisito comunica|facundo y el babo|hija de facundo|hijos facundo|viaje a|qatar|qatar 2022|mundial qatar|mundial|catar|facundo mundial|televisa mundial|facundo televisa,247986,6331,0,408,https://i.ytimg.com/vi/hUpBApe-JI8/default.jpg,False,False
166605,Gzs60iBgd3E,DUKI  BZRP Music Sessions 50,2022-11-16T22:00:12Z,UCmS75G-98QihSusY7NfCZtw,Bizarrap,Entertainment,2022-11-20T00:00:00Z,bizarrap|biza|bisa|bizzarrap|bzrp|bzrp music sessions|trap|musica latina|argentina|méxico|españa|hip hop|rap|biza session|reggaeton|music session|USA|Puerto rico|el biza la soltó|el dj|España|tiago|tiago biza|latin music|mala mia|puerto rico|el biza|la 52|quedate|perreamos toda la noche|DUKI || BZRP Music Sessions 50|duko|duki|El milagro de Sandra y de Guille nacido el 24 de junio|24 de junio|bandera argentina|modo diablo|argentina en la casa,23864673,2450180,0,128393,https://i.ytimg.com/vi/Gzs60iBgd3E/default.jpg,False,False
166606,cu3Q1ycGhLI,Lefty SM  Corriendo Peligro,2022-11-19T00:00:08Z,UCQFmPWnstWJ5LMwRmsK34Vg,LEFTY SM OFICIAL,Music,2022-11-20T00:00:00Z,alzada|alzada films|casa alzada|familia alzada|los de alzada|rap|trap|raptrap|rap trap|rattrap records|rap trap records|latino|latina|urbana|urbano|músico|hip hop|hiphop|música|los de alzada camarada|volando|ando al millón|lefty mi plebada|mi plebada|lefty sm mi plebada|lefty regional|lefty corridos|corridos|quién no llora|Lefty SM Corriendo Peligro|Corriendo Peligro|Corriendo Peligro Lefty SM,169977,14164,0,454,https://i.ytimg.com/vi/cu3Q1ycGhLI/default.jpg,False,False
166607,VUTCommVuvU,Jaziel Avilez Codiciado Peso Pluma  Ando Enfocado Video Oficial,2022-11-18T05:00:07Z,UCcKdDdipNwHi8rs2034bpxg,Golden Ink Entertainment,Music,2022-11-20T00:00:00Z,Golden Ink|jaziel avilez|fuga|l prince|jaziel|aviles,414272,21523,0,446,https://i.ytimg.com/vi/VUTCommVuvU/default.jpg,False,False
166608,VS97e_a1be0,Gloria Trevi  Perfume Lyric Video,2022-11-19T01:00:08Z,UCYNOJx1S_E9U0MpyTK6vPrg,GloriaTreviVEVO,Music,2022-11-20T00:00:00Z,Perfume|perfume gloria trevi|gloria trevi perfume|Isla Divina|gloria trevi|abranse perra gloria trevi|gloria trevi alejandra guzman|esa hembra es mala|gloria trevi no querias lastimarme|todos me miran gloria trevi|todos me miran|con los ojos cerrados|no querias lastimarme|pelo suelto|doctor psiquiatra|vestida de azucar|alejandra guzman|me solte el cabello gloria trevi|me siento tan sola gloria trevi|me solte el cabello,157125,7365,0,716,https://i.ytimg.com/vi/VS97e_a1be0/default.jpg,False,False
166609,-P74SPEwfrE,Gera MX Faruz Feet  Nuestra Herencia Video Oficial,2022-11-18T06:00:07Z,UCvBe9UR6q7dH5iNWtBcdYZQ,Rich Vagos,Music,2022-11-20T00:00:00Z,Rich Vagos|Rich Vagos Oficial|Rich Vagos 2021|Rap|Hip Hop|Nación Hip Hop|Rich Vagos 2022,185294,17846,0,779,https://i.ytimg.com/vi/-P74SPEwfrE/default.jpg,False,False
166610,S0WlWPyDfj0,VENDEMOS COSAS EN EL METRO DE QATAR  ATUSLADOSESMEJORS 4,2022-11-18T22:54:53Z,UCF0LfY8ahQdLdVEV_Ucm3-A,AtuLadoEsMejor,Entertainment,2022-11-20T00:00:00Z,werever|Werevertumorro|Fer|blaz|Fernanda Blaz|Gabriel|Montiel|qatar|qatar 2022|mundial|futbol|seleccion mexicana|seleccion de futbol|catar|catar 2022|mundial qatar|partidos mundial|mundial en vivo|tata|tata martino|partidos seleccion|resumen mundial|cronica mundial|mejores goles mundial|seleccion mexicana en qatar|fase de grupos qatar|viaje a qatar|turismo qatar|futbol en vivo mundial|mundial partidos en vivo,133116,4501,0,132,https://i.ytimg.com/vi/S0WlWPyDfj0/default.jpg,False,False
166611,_h6aWfAhiis,THE IMPOSSIBLE RONDO  adidas,2022-11-18T15:00:23Z,UCaQHxlbPAmh7VWRudyRkwjw,adidas Football,Sports,2022-11-20T00:00:00Z,football|soccer|fussball|futebol|football boots|football cleats|boots|cleats|skills|tricks|goals|adidas|adidas football|adidas futebol|ace boots|x boots|predator|x18|messi|nemeziz boots|nemesis|adidas nemeziz|copa18|WorldCup,1560387,25520,0,1010,https://i.ytimg.com/vi/_h6aWfAhiis/default.jpg,False,False
166612,HdccnA0Njn8,Le Cambie mi Coche por Objetos de un Videojuego,2022-11-17T20:01:36Z,UCXazgXDIYyWH-yXLAkcrFxw,elrubiusOMG,Entertainment,2022-11-20T00:00:00Z,elrubius|elrubiusomg|rubius|español|risa|risas|humor|comedia|entretenimiento|gracioso|juego|videojuegos|coche|cambio|regalando|vlog|pintando coche|lolito|musica|tuneo|tuning|coche rosa|rosa|mr beast|amigos|minecraft|meme|memes,2897421,432609,0,11620,https://i.ytimg.com/vi/HdccnA0Njn8/default.jpg,False,False
166613,VPChG5IVllY,Fuerza Regida  Prefiero Empedarme  Official Video,2022-11-18T01:07:17Z,UCFLI6KAjrKRtydD7KqiYvAw,FUERZA REGIDA,Music,2022-11-20T00:00:00Z,None,821339,35458,0,759,https://i.ytimg.com/vi/VPChG5IVllY/default.jpg,False,False
166614,TslxkNMCdUk,Casper Magico  Anuel AA  Bryant Myers ft Yovng Chimi  Presidentes Muertos Video Oficial,2022-11-17T23:00:21Z,UCRI7hheejBbWS6etTNwMT0g,Anuel AA,Music,2022-11-20T00:00:00Z,Anuel AA|anuel|Free anuel|Emmanuel|Real hasta la muerte|New Music|Reggaeton|Trap|Latin Trap|Casper Magico  Anuel AA  Bryant Myers ft Yovng Chimi  Presidentes Muertos|Casper Magico|Anuel aa|Bryant Myers|Yovng Chimi|Presidentes Muertos|nuevo sencillo|las leyendas nunca mueren anuel|anuelaa|emmanuel gazmey|anuel aa 2022|nuevo album de anuel aa|trap latino|llnm anuel aa|llnm2|reggaeton nuevo|anuel video oficial|nuevo video anuel|casper magico,2315560,205934,0,10237,https://i.ytimg.com/vi/TslxkNMCdUk/default.jpg,False,False
166615,5jA3B6V99SE,Gera MX Opium G Denilson Zarri  Cadillac Video Oficial,2022-11-18T03:30:10Z,UCvBe9UR6q7dH5iNWtBcdYZQ,Rich Vagos,Music,2022-11-20T00:00:00Z,Rich Vagos|Rich Vagos Oficial|Rich Vagos 2021|Rap|Hip Hop|Nación Hip Hop|Rich Vagos 2022,162138,15132,0,566,https://i.ytimg.com/vi/5jA3B6V99SE/default.jpg,False,False
166616,yDhxCiLXEHs,Eladio Carrión  Mbappe Video Oficial  SEN2 KBRN VOL 2,2022-11-18T04:00:06Z,UC0_95MpNlRz9x7JmsXBClZA,Eladio Carrion,Music,2022-11-20T00:00:00Z,eladio carrion|sauce boyz 2|sauce boys 2|eladio sauce boyz 2|eladio carrion sauce boyz 2|eladio carrion album|sauce boyz 2 eladio|eladio sauce boyz|sauce boyz II|eladio sauce|videos sauce boyz 2|eladio carrion sauce boys 2|videos eladio sauce boyz|sauce|boyz|eladio carrion sendo kbrn|album eladio carrion|album eladio|sauce boyz eladio carrion video|SEN2KBRN VOL 2|sen2kbrn2|eladio carrion mbappe,1889614,135003,0,3543,https://i.ytimg.com/vi/yDhxCiLXEHs/default.jpg,False,False
166617,HuCKLEWcpC0,Minecraft PERO ROBAMOS PARTES de MOBS  SILVIOGAMER MINECRAFT PERO,2022-11-18T21:58:09Z,UCCrA8ZN1J3S52wuF4vthZFQ,Silvio Gamer,Gaming,2022-11-20T00:00:00Z,SILVIO|SILVIOGAMER|SILVIO GAMER|MINECRAFT|minecraft|Minecraft|minecraft pero|robamos|partes|robamos partes|mobs|partes de mobs|minecraft mobs|minecraft pero robamos|minecraft pero mobs|mobs minecraft|robamos partes de mobs|silvio|silviogamer|silvio gamer|minecraft silvio|silvio minecraft|silviogamer minecraft pero|Minecraft PERO|minecraft mob|mob minecraft|soydany|soy dany|dany|pancracio|silviogamer minecraft|minecraft pero silvio|minecraft silvio gamer,2192967,87515,0,3537,https://i.ytimg.com/vi/HuCKLEWcpC0/default.jpg,False,False
166618,yXhvysnHU-A,GTA 5 CARRO BLINDADO vs CAMIÓN VUELCA CARROS  LOS COMPAS se DESTRUYEN en SUPER AUTOS,2022-11-17T21:14:25Z,UCI2FmVp--YL8d7iVFt8mmxg,ElTrollino,Gaming,2022-11-20T00:00:00Z,gta 5,834083,30340,0,924,https://i.ytimg.com/vi/yXhvysnHU-A/default.jpg,False,False
166619,9O5mxEXxOX8,Lo mejor de los Latin Grammys 2022,2022-11-18T17:24:11Z,UCqtnFK02Qgp8rYcgXbA-wCg,TNT América Latina,Entertainment,2022-11-20T00:00:00Z,tnt|tntla|entretenimiento|hollywood|latin grammy|latin grammy 2022|latin grammy ganadores|rosalia|sebastian yatra|nicki nicole|jorge drexler|angela alvarez|mejor album del año|ceremonia latin grammy 2022|mejor nuevo artista|angela alvarez latin grammy 2022|rosalia latin grammys 2022,195036,1152,0,69,https://i.ytimg.com/vi/9O5mxEXxOX8/default.jpg,False,False
166620,P65tI0SOnY8,Eilish No 2,2022-11-18T18:12:40Z,UCiGm_E4ZwYSHV3bcW1pnSeQ,Billie Eilish,Music,2022-11-20T00:00:00Z,None,568885,91554,0,7049,https://i.ytimg.com/vi/P65tI0SOnY8/default.jpg,False,False
166621,lZs1Urqi2-I,Gera MX  Al Mando Audio Oficial,2022-11-18T00:00:11Z,UCWm7iMyLqEPCsRHhvU-E2vw,GeraMXVEVO,Music,2022-11-20T00:00:00Z,gera mx|al mando|gera mx al mando|gera al mando|al mando gera mx|rap|hip hop|rap en español|hip hop en español|gera nuevo|urbano|urbano 2022|urbano en español|gera 2022|gera|gera mx nuevo|gera mxm|gera mx 2022|mundial|copa mundial|mundial qatar 2022|qatar 2022|catar 2022|musica del mundial|canciones del mundial|Al Mando|Gera MX|HipHopRap|Sony Music México,200168,19984,0,696,https://i.ytimg.com/vi/lZs1Urqi2-I/default.jpg,False,False
166622,bhR-I9QkK88,Bad Bunny Rosalía y Jorge Drexler los triunfadores absolutos de los Grammys Latinos 2022,2022-11-18T10:00:34Z,UCQ2Fej5pr1ipVeBWTX8Sc_Q,Cadena SER,News & Politics,2022-11-20T00:00:00Z,Bad Bunny|Grammy Latinos|Jorge Drexler|Música|Rosalía|benito_antonio_martinez_ocasio|premios,278761,1125,0,170,https://i.ytimg.com/vi/bhR-I9QkK88/default.jpg,False,False
166623,5rAbd0iftSI,GTA 5 TROLLINO Vs TIMBA CARA A CARA 100 IMPOSIBLE  Los COMPAS,2022-11-17T22:53:36Z,UCp7wTrsCU7eICb5z69D3rwA,Timba Vk,Gaming,2022-11-20T00:00:00Z,gta 5|eltrollino|trollino|invictor gta 5|invictor|gta v online|gta|timba|mikecrack|timba vk|camion pincho|camión pincho|carrera|super coches|super autos|tanque|los compas|chocan|batalla|coches|choques|autos|auto|imposible|autos vs los compas|carrera de autos|gta v|moto|motocicleta|mega rampa|mondongo,584600,26543,0,483,https://i.ytimg.com/vi/5rAbd0iftSI/default.jpg,False,False
166624,EizvtaHj6l0,PROBANDO las COMIDAS más EXTRAÑAS del MERCADOFAMILIA MILLONARIA DIAZ,2022-11-17T18:18:27Z,UCh0YM0cmfs0WzQ0p-lzDpFg,Familia Millonaria Díaz,People & Blogs,2022-11-20T00:00:00Z,None,265553,9359,0,412,https://i.ytimg.com/vi/EizvtaHj6l0/default.jpg,False,False
166625,N37altFP1xM,AMOBLÉ TODA MI CASA mi sueño hecho realidad   Sofi Muñoz,2022-11-18T19:33:29Z,UCHnL5HNtD7V_n0PEEQOIl-g,sofi muñoz,Film & Animation,2022-11-20T00:00:00Z,None,538525,38961,0,1952,https://i.ytimg.com/vi/N37altFP1xM/default.jpg,False,False
166626,pDpomjcQQZE,Qatar El peor mundial de la historia  VSX Project,2022-11-17T19:01:58Z,UCN_CWpl70T3DgnfS9HjMfKQ,VSXProject,Entertainment,2022-11-20T00:00:00Z,messi|cristiano|cr7|crítica|opinión|MrX|reglas|polémica|problemas,638408,45085,0,2758,https://i.ytimg.com/vi/pDpomjcQQZE/default.jpg,False,False
166627,RFNCb7woNLo,among us pero casi pierdo mi trabajo,2022-11-18T22:14:20Z,UCFR2oaNj02WnXkOgLH0iqOA,Auron,Gaming,2022-11-20T00:00:00Z,None,1161375,89693,0,1330,https://i.ytimg.com/vi/RFNCb7woNLo/default.jpg,False,False
166628,UhbixyxgsiU,Lil Uzi Vert  Just Wanna Rock Official Music Video,2022-11-18T14:00:07Z,UCqwxMqUcL-XC3D9-fTP93Mg,LIL UZI VERT,Music,2022-11-20T00:00:00Z,Lil|Uzi|Vert|Lil Uzi Vert|Eternal Atake|Money Longer|LUV|Futsal Shuffle|That Way|Sanguine Paradise|XO Tour Life|XO Tour Llif3|Luv Is Rage|Luv is Rage 2|The Perfect LUV Tape|Worldstar|Akadmiks|Philly|Rap|Hip Hop|Atlantic Records|Generation Now|Roc Nation|nwE_BsjBSUw|New Patek|Je2OItlb4pYedit|PLUTO X BABY PLUTO|PLUTO|Lil Uzi Vert Future|Lil Uzi Vert Future Pluto x Baby Pluto|Future|Future Pluto|Baby Pluto|Just Wanna Rock|Uzi Just Wanna Rock,4650415,375027,0,20558,https://i.ytimg.com/vi/UhbixyxgsiU/default.jpg,False,False
166629,U1s1zGRaDIM,no recordaba la escuela así ,2022-11-17T21:23:45Z,UCXx4Ofs2mm0gmFZtvRG9a0Q,AradirOff,Gaming,2022-11-20T00:00:00Z,None,562296,20298,0,1304,https://i.ytimg.com/vi/U1s1zGRaDIM/default.jpg,False,False
166630,slXmb6_tD_8,Emiratos Árabes Unidos 05 Argentina  Amistoso Internacional,2022-11-16T17:32:31Z,UC72ZaBKI-Bo5fjmWEYonhJw,TyC Sports,Sports,2022-11-20T00:00:00Z,TyC|Sports|TyC Sports,5437040,74714,0,6455,https://i.ytimg.com/vi/slXmb6_tD_8/default.jpg,False,False
166631,7WXw0NdSgV0,KARELY RUIZ COMO GANAR 1000000 AL MES EN OF  Radio Divaza 23,2022-11-17T23:56:15Z,UCe___Sg8Wzz13lpi7BwEP3A,keeping up with LA DIVAZA,Entertainment,2022-11-20T00:00:00Z,la divaza|la divaza radio|radio divaza|karely ruiz|karely ruiz entrevista|la divaza y karely|karely ruiz cancion tik tok|karly ruiz vs marcela mistral|karely ruiz fofo marquez|karely ruiz antes de cirugias|karely ruiz es show multmedios 2021|karely ruiz podcast,174049,9984,0,413,https://i.ytimg.com/vi/7WXw0NdSgV0/default.jpg,False,False
166632,MAiTnGC8Jw0,SE VIENE EL CAPÍTULO 4 DE FORTNITE,2022-11-17T21:39:20Z,UCjMtc3v7g-jrAquecbt7OyA,Hiper,Gaming,2022-11-20T00:00:00Z,fortnite|epic|battle royale|epic games|hiper|hyper|iper|fornait|fornite|gameplay|mejores momentos|momentos divertidos|capitulo 3|capítulo 3|nuevo|skins|colaboraciones|temporada 4|Fortnitemares|mitos|multiverso|capitulo 4|evento|fracture,375567,22878,0,1088,https://i.ytimg.com/vi/MAiTnGC8Jw0/default.jpg,False,False
166633,STsVhXKLkwc,Emilia  Underground Official Video,2022-11-17T23:00:30Z,UC4tcwu0dgUw3lxiZkpd4Pqw,EmiliaMusicVEVO,Music,2022-11-20T00:00:00Z,Emilia|Latin Urban|Sony Music Latin|Underground,1007314,62489,0,3370,https://i.ytimg.com/vi/STsVhXKLkwc/default.jpg,False,False
166634,fhNwKoumzWU,PIZZA CON PIÑA GOD ,2022-11-18T03:52:57Z,UC52YgT6TITyBpck82V_N_8g,El Mariana,Entertainment,2022-11-20T00:00:00Z,pizza con piña|pizza con piña el mariana|pizza con piña elmariana|pizza con piña god|piza con piña|picsa con piña|el mariana chef|elmariana chef|chef|el mariana cocina pizza con piña|elmariana cocina pizza con piña|piña|pizza|cocina|el mariana momentos divertidos|elmariana momentos divertidos|momentos divertidos elmariana|momentos divertidos el mariana|pizza con piña chef|pizza con piña chef elmariana|chef elmariana|chef el mariana|elmariana cocina,1021246,85025,0,1237,https://i.ytimg.com/vi/fhNwKoumzWU/default.jpg,False,False
166635,c3IzQlLLEVw,Los ZOMBIE CONSTRUYEN una BASE GIGANTE en la ALDEA de MINECRAFT ,2022-11-18T20:00:13Z,UCu1ZRh4bKyl-WPAfSfjDr5w,CarlosCastle,Gaming,2022-11-20T00:00:00Z,CarlosCastle|CarlosCastleYT|minecraft|mejorar en minecraft|mejore la herreria|herreria minecraft|aldea|aldea minecraft|aldeanos|armadura|armadura netherite|netherite|mycraft|minecra|maincraf|carloscasel|carlos castle minecraft|armadura legendaria|armadura minecraft|mejorar minecraft|mejore la herreria de la aldea|carloscastle minecraft|carloscastleyt|carloscastle aldeanos|libreria|libreria minecraft|libros legendarios|libros minecraft|aldeano gigante|zombie,215036,13242,0,270,https://i.ytimg.com/vi/c3IzQlLLEVw/default.jpg,False,False
166636,N_YwminuuKM,Resumen y goles  México 12 Suecia  Amistoso Internacional  TUDN,2022-11-16T21:31:05Z,UCTIyEyDNHPrwVFPhpi5dm0A,TUDN México,Sports,2022-11-20T00:00:00Z,Televisa|Deportes|TUDN|TUDN México|Univision|Televisa deportes|TUDN USA|soccer|futbol mexicano|Seleccion mexicana|mexico qatar 2022|covocados qatar 2022|amistoso internacional|mexico vs irak resumen|tata martino mexico|México 12 Suecia|Gol México|Gol Suecia|Resumen México|Resumen Suecia|Gol Alexis Vega|México vs Suecia,2187244,15613,0,7795,https://i.ytimg.com/vi/N_YwminuuKM/default.jpg,False,False
166637,yKNhaOnKwYs,LOCAS POR LAS COMPRAS EN DUBÁI  LOS POLINESIOS VLOGS,2022-11-17T22:28:36Z,UCs8qka8tfhdc69wzXYdtZ3A,LosPolinesios,People & Blogs,2022-11-20T00:00:00Z,Platica polinesia|los polinesios|karen|rafa|lesslie|bromas|extras|personales|dubai|pais|lujos|joyas|vida de ricos|comida|compras,1521651,53626,0,2870,https://i.ytimg.com/vi/yKNhaOnKwYs/default.jpg,False,False
166638,6p4SeR3pliM,Nike FC Presents the Footballverse,2022-11-16T08:01:10Z,UCNhxq7He5p-_FdBh0OaxcQg,Nike Football,Sports,2022-11-20T00:00:00Z,Nike|Nike commercial|Footballverse|Nike FC|Cristiano Ronaldo|Kylian Mbappe|Ronaldinho|R10|Ronaldo|R9|Alex Morgan|Virgil van Dijk|Kevin De Bruyne|Leah Williamson|Phil Foden|Carli Lloyd|Edgar Davids|Sam Kerr|Shane Kluivert|CR Jr,5544924,197404,0,6700,https://i.ytimg.com/vi/6p4SeR3pliM/default.jpg,False,False
166639,vbvK9FvF3LE,Así me siento después de mi accidente   Manelyk,2022-11-17T23:01:34Z,UCdKyEicggxe2dfhwBn_-iyQ,Manelyk Oficial,Music,2022-11-20T00:00:00Z,None,86934,3468,0,425,https://i.ytimg.com/vi/vbvK9FvF3LE/default.jpg,False,False
166640,1jpcAQen8zM,MIS VECINOS CONOCEN A MI NUEVA NOVIA,2022-11-18T01:08:00Z,UCoQm-PeHC-cbJclKJYJ8LzA,Fede Vigevani,Entertainment,2022-11-20T00:00:00Z,fede vigevani|dosogas|fedecole|fede|fede y sus vecinos|fede vecinos|broma a mis vecinos|fede novia|fede y nicole|video de amor|fede y laura|laura mejia|colombia|medellin|fede besa a chica,2185471,131001,0,11608,https://i.ytimg.com/vi/1jpcAQen8zM/default.jpg,False,False
166641,QvZDMeijbKI,No salgan de su casa Autoridades alertan por tormenta invernal en Nueva York  Noticias Telemundo,2022-11-19T00:46:25Z,UCRwA1NUcUnwsly35ikGhp0A,Noticias Telemundo,News & Politics,2022-11-20T00:00:00Z,Noticiero Telemundo|Noticias Telemundo|tormenta NY|tormenta nieve NY|gran tormenta invernal|Autoridades alertan por tormenta invernal en Nueva York|muertos por invierno en NY|Daños por invierno en new york|temperaturas en New York|precauciones en Nueva York|tormetas en new york|caminos cerrados en new york|autos enterrados en new york|tormentas de nieve|tormenta invernal|emergencias por tormeta de nieve|new york en alerta por tormeta,729837,3286,0,152,https://i.ytimg.com/vi/QvZDMeijbKI/default.jpg,False,False
166642,Ku-iiJ6kNA4,Rebeca se siente culpable por lo que le pasó a Sofía  Cabo 25  C  19,2022-11-18T04:40:00Z,UCZGYvP6WnVWGM5F0QEAyoyg,Las Estrellas,Entertainment,2022-11-20T00:00:00Z,Televisa|Las Estrellas|Telenovelas|Televisa Espectáculos|Programas Televisa|Telenovelas Televisa|Sitio de Las Estrellas|ConLasEstrellas|Cabo|Bárbara de Regi Cabo|Bárbara de Regil|Matías Novoa|Eva Cedeño|Diego Amozurrutia|Rebecca Jones|María Chacón|Fabiola Campomanes|Mar Contreras|sofía rivera|cabo las estrellas|cabo telenovela|cabo capítulo 19|Rebeca se siente culpable por lo que le pasó a Sofía|Vanessa le reclama a Ernesto por su escena de celos,276119,2978,0,128,https://i.ytimg.com/vi/Ku-iiJ6kNA4/default.jpg,False,False
166643,q9FFFC1BLCU,LO QUE TIRAN EN USA EP176,2022-11-17T02:31:32Z,UCj6tYMPzQSs51C5gkIvlr7g,Estilo De Vida El De La Tacoma,People & Blogs,2022-11-20T00:00:00Z,None,266184,16758,0,1044,https://i.ytimg.com/vi/q9FFFC1BLCU/default.jpg,False,False
166644,NbZJ_Czn7Vg,Sobreviví 100 DÍAS siendo LA MUERTE en Minecraft HARDCORE,2022-11-18T19:01:35Z,UCxQNKKvIsOIj2OiuNBGyTzg,Mapaxe,Gaming,2022-11-20T00:00:00Z,minecraft|minecraft hardcore|mapaxe|100 dias|sobrevivi 100 dias siendo la muerte en minecraft hardcore|muerte|sobrevivi 100 dias siendo la muerte|la muerte|mapache|mapaxe minecraft|mapache minecraft|sobrevivi 100 dias en minecraft|sobrevivi 100 dias en minecraft hardcore|muerte minecraft|survival minecraft|100|sobrevivi 100 dias siendo la parca|minecraft muerte|parca|herobrine|minecraft herobrine,562078,23553,0,550,https://i.ytimg.com/vi/NbZJ_Czn7Vg/default.jpg,False,False
166645,nKoJfRLxKWA,JUGAMOS UN PARTIDO DE FUTBOLITO GIGANTE EXTREMO,2022-11-16T22:00:30Z,UC0n5Ihqix8mEqGsjygiJk6Q,Más SKabeche,Entertainment,2022-11-20T00:00:00Z,FUTBOLITO GIGANTE|FUTBOLITO HUMANO|MESA DE FUTBOLITO MÁS GRANDE DEL MUNDO|JUGAMOS FUTBOLITO CON NUESTRAS MAMÁS|TORNEO DE FÚTBOL CON DEDOS|FÚTBOL CON BALONES DE COLORES|EPIC RETOS DE FÚTBOL|RETO DE FÚTBOL CON BALÓN GIGANTE|JUGAMOS UN PARTIDO DE FÚTBOL CONTRA 100 NIÑOS|MÁS SKABECHE|SKABECHE|ESCABECHE|SK|LOS ESCABECHES|ESCABECHES|SKABECHE ESCONDIDAS|SKABECHE BROMAS|MAS ESCABECHES|ESCABECHOS|MAS SKABECHE BROMAS|MAS SKABECHE ESCONDIDAS|SKABECHES,1191092,52765,0,1081,https://i.ytimg.com/vi/nKoJfRLxKWA/default.jpg,False,False
166646,9XfiE3iseuY,HotSpanish  Pa Volverte a Ver Video Oficial,2022-11-16T01:02:37Z,UCZl5TTjf8AtBhgh6ddwHluQ,HotSpanish Music,Music,2022-11-20T00:00:00Z,hotspanish|tiktok hotspanish|musica hotspanish|hotspanish vlogs|hotspanish musica,1553487,199578,0,53873,https://i.ytimg.com/vi/9XfiE3iseuY/default.jpg,False,False
166647,w0pJQnTYzB8,ASI ENFRENTE AL ZOMBIE MAS PELIGROSO DE FREE FIRE,2022-11-16T21:20:06Z,UCppYRRwAZlht-ePFicc11Eg,KRECK 20,Gaming,2022-11-20T00:00:00Z,freefire,625732,20858,0,630,https://i.ytimg.com/vi/w0pJQnTYzB8/default.jpg,False,False
166648,SAi4XAMCE9I,Chucky73 x YOVNGCHIMI  C473 Video Oficial,2022-11-18T05:00:08Z,UCN5CJPoMV33SaDTGUvLWPSw,Chucky73,Music,2022-11-20T00:00:00Z,Chucky73|YOVNGCHIMI|C473|Video Oficial|youngchimi|yovnchimi|yovn chimi|young chimi|chucky73 yovnchimi|c473 chucky73|chucky73 c473|c473 video|c473 musica|yovnchimi c473|c473 yovnchimi|trap|dril|musica nueva|tendencias|drill 2022|drill nuevo|escuchar drill,306648,23942,0,800,https://i.ytimg.com/vi/SAi4XAMCE9I/default.jpg,False,False
